,h,l,v,q,a,n,v5,q5,r,r5,a50,a100,a200,a500
PAXG-USDT,1920.0,1722.83,9734637.18611277,5383.58819609,1808.2061315876383,1755.0,754.1027275942199,0.41676858999999994,8.063065527065534,4.2719999999999345,1812.139545846627,1804.0955724208818,1816.3145995944976,1828.8702947305533
GLM-USDT,0.976,0.275,9655601.625846578,16208808.13148698,0.5957009020971601,1755.0,2733.973397356,7777.83116,0.009084729344729342,0.007340000000000002,0.3470411724457485,0.3457114201403229,0.33506438483762085,0.3786574031368982
2CRZ-USDT,0.0484,0.0111,9607424.520673495,362632400.5854775,0.026493563468576196,1755.0,448.4103546,32203.709240000007,0.0005796581196581197,6.000000000000068e-05,0.014888390875561009,0.014553761680013978,0.013872904317383857,0.016455602245491384
VEGA-USDT,14.0786,5.8267,9491899.68623764,922205.72470925,10.29260546959868,1755.0,448.05818152441645,76.099984476,0.13966535612535613,0.032199999999999916,6.094098589482275,6.178015413676918,6.408995247130443,8.473799250956686
FRM-USDT,0.3479,0.082,9316311.009033754,48186237.44571011,0.19333966507615674,1756.0,4187.217947453711,45909.53706886999,0.0032802961275626417,0.001999999999999999,0.0954333090769551,0.09773774363506867,0.09674871808788599,0.11909876846665411
GENS-USDT,0.29,0.02236,9206444.333125914,93635110.64953044,0.09832256585443659,1756.0,1528.6650708927077,50690.064895314004,0.001960339407744875,0.00045840000000000117,0.031400476950402975,0.032348455646134554,0.03500337791752639,0.04781742303673661
LACE-USDT,1.39,0.114,9178073.9760967,22887912.565798752,0.4010009191406748,1312.0,417.2545337199361,2970.320464444,0.011723323170731706,0.0013999999999999902,0.14178054460572923,0.13876770550960818,0.15818621719356685,0.17625560876403498
COMB-USDT,0.00497,0.001325,9155976.267397942,3408359645.811248,0.0026863292665286393,1756.0,7122.111167262841,4055341.2221599994,6.781890660592254e-05,2.1199999999999994e-05,0.0018759422508745514,0.0018337296086302025,0.001822724009118327,0.00184378874592222
VID-USDT,0.6,0.2002,9116342.53899153,25371485.71714163,0.3593144934682439,1756.0,1649.565020101,5152.31844,0.007530854214123008,0.00032799999999999496,0.3273819583230681,0.32388083087232733,0.3278298988176338,0.32307748516366486
KMD-USDT,1.5237,0.4491,9078203.763418362,9740875.818575278,0.9319699719512654,1755.0,555.2454659759552,1182.517445292,0.011465014245014248,0.0017800000000000038,0.4850973885790677,0.48570474832325855,0.4896073249773647,0.5462378776858603
EPS-USDT,0.5373,0.142,8989470.060088977,29233542.85574118,0.30750532374571676,1755.0,1163.5796727419392,7135.6134655939995,0.004840227920227921,0.0013000000000000012,0.16518200615882644,0.16359686202456306,0.1622116526150315,0.19081847718713826
PHNX-USDT,0.0934,0.0243,8964503.434960814,159025812.67366508,0.05637137320188869,1756.0,1815.7679391619495,61604.551996698,0.0009753986332574033,0.00022000000000000006,0.030017253548714838,0.03018816582495197,0.029639108027686174,0.03639802973071415
HNT-USDT,64.104,19.883,8929150.20523812,288550.80178951,30.94481162367968,689.0,6589.181192133545,260.216117022,0.5944499274310594,0.33940000000000053,26.92751402246985,27.503220222091013,27.791418874863503,28.413183799096373
GMB-USDT,0.003498,0.001306,8900654.58431724,4186622524.734809,0.0021259749432225275,1756.0,4999.22528262414,3043678.2062420277,4.575284738041002e-05,5.479999999999999e-05,0.0016899716528276615,0.0018182332149194406,0.0017735602967671419,0.002011555182890034
WOM-USDT,0.2861,0.088255,8840993.090049881,53988103.48193464,0.1637581711498392,1756.0,7919.66715856478,70380.69246,0.003007730637813212,0.0014262000000000025,0.11371807333854518,0.11276423629360191,0.11501839210297435,0.11541832648300218
YFDAI-USDT,782.56,183.02,8792820.095037634,25079.655663949998,350.5957263869699,1756.0,1270.58943622096,6.0613069920000004,9.259373576309798,2.225999999999999,234.68808459844604,224.85298104576827,209.89263472457438,237.13738800021284
ODDZ-USDT,0.7,0.13837,8703011.414964797,30111218.87122953,0.2890288650281206,1755.0,3778.085582814189,21225.794016445998,0.005446883190883191,0.001390000000000008,0.17871272345316302,0.17789386440710866,0.17657395833044431,0.17713582260982522
KOL-USDT,0.8,0.08,8657912.890760459,35673668.92286365,0.24269757364966482,1168.0,426.3209701200778,4494.832753566001,0.007463356164383561,0.0011399999999999993,0.10642451564664977,0.10916871497335577,0.10424149310373418,0.11627054970042944
BADGER-USDT,30.01,8.32,8656771.035412464,531224.56940733,16.29587849272586,1755.0,2615.41693462,251.71908,0.2745897435897436,0.07660000000000089,10.985060794693768,11.005943435825522,10.409019854979162,13.621612229067892
AGLD-USDT,3.2967,0.7048,8593777.70611864,4960340.987939989,1.7324973680262257,1755.0,33126.563987113725,23936.535803328,0.0347434188034188,0.06486,1.4385470172180634,1.4231440764902887,1.3955509811870963,1.3499235278886017
WHALE-USDT,17.2,7.02,8581765.020578578,778792.0994747,11.019327271510626,880.0,5914.226352,810.5598600000001,0.10200000000000001,0.018000000000000505,7.420132674080757,7.34202610856931,7.390126095009981,8.88802286397058
SWINGBY-USDT,0.0795,0.0151,8517665.052383587,211215360.45187777,0.04032692051449643,1756.0,750.69436314396,48879.394975784,0.0009497152619589974,0.00028000000000000073,0.016660781921894265,0.018846550252327367,0.01848828076433117,0.019831948657073734
HYVE-USDT,0.4368,0.1352,8391684.82760157,27458885.768605787,0.30560908036537765,1756.0,2543.496302004,16871.392119999997,0.0045753986332574045,0.0010600000000000054,0.15061802529596616,0.14980744293982942,0.1494416760985217,0.1817259311110832
MAKI-USDT,0.1536,0.0144,8310843.217991755,146023968.07016253,0.05691424036633841,1755.0,1053.3480202679998,56575.77664,0.0012291737891737889,0.0002799999999999997,0.019331463354678367,0.02152780714130357,0.020832243796142454,0.021336670419232807
RFUEL-USDT,0.069,0.028037,7971577.425414871,166896497.99033695,0.04776359912522798,1756.0,8974.33961264424,236220.9318,0.0005490381548974945,0.00023959999999999954,0.03935059083564787,0.03942043202646602,0.04092938996895119,0.04020052496311549
IOTA-USDT,1.8,0.7,7793441.509530927,7097243.310120691,1.0980941710730778,810.0,5195.917187220948,6126.468957763999,0.016255679012345675,0.01065999999999998,0.8658703640708121,0.8437236675196663,0.8288476336148016,0.9443096436291338
UNIC-USDT,987.0,65.36,7767646.534316296,52538.37028921,147.84711614687384,1504.0,14.121054,0.2052,1.7040226063829786,0.003999999999999204,70.20524108286892,70.30556969178556,71.23648666040623,92.25233324713678
EDG-USDT,0.019254,0.003772,7694482.858647237,841978495.5157738,0.009138574084286796,1755.0,152.69688724305996,32862.87866,0.00016961937321937324,3.279999999999984e-05,0.004819902898270984,0.004838808926985213,0.004881919041483495,0.0056196956593945625
TRB-USDT,60.446,16.613,7627078.910790267,195032.74766097,39.106657739594574,1755.0,121.53126516,5.94262,0.5226438746438747,0.17320000000000063,20.791050763445742,20.338145984619473,19.57676389570182,23.586893184175718
LOVE-USDT,0.055,0.0005,7603257.509454817,804426189.0639501,0.009451777692993999,517.0,152.2611220799982,33915.033161858,0.0002820116054158607,2.1999999999999796e-05,0.004622607130183848,0.004700728416466917,0.004767176222138045,0.006906580970034591
JAR-USDT,0.019,0.003069,7595860.376703651,687574912.118098,0.011047320434226349,1755.0,67.620324595,17939.75578,0.00017026210826210828,2.840000000000004e-05,0.0037608142551106122,0.0036730863637209252,0.003952149335071946,0.00458532432668828
BOLT-USDT,0.00951,0.00401,7568557.304717826,1189046957.706709,0.00636522994795357,1756.0,378.01299518928545,90061.285260398,0.00012955637813211846,3.899999999999997e-05,0.004415264691517796,0.004474080236077117,0.0046669730118294025,0.006294628561782268
BAKE-USDT,2.0552,0.5227,7568475.49628487,5938533.50885363,1.2744687699414672,1755.0,733.0628565540001,1170.11934,0.016806267806267806,0.005399999999999983,0.6395005028739996,0.6311782744342646,0.6244770311857967,0.7870639945898432
FCL-USDT,0.404,0.0706,7561403.128107708,36792844.19110344,0.20551287334117171,1755.0,454.72706754390884,5948.318741228,0.0033104273504273507,0.000739999999999999,0.0778661263446398,0.0773134174332052,0.07970849316433044,0.10436027049337562
TIDAL-USDT,0.009,0.00122,7549907.772979444,2171915003.3546624,0.0034761525019708995,1755.0,516.1790679231697,372835.51487521,0.00011842735042735042,2.6000000000000026e-05,0.0014995008487489092,0.0015732303812509968,0.0016273991133979784,0.0020652360836737145
HARD-USDT,2.4,0.4801,7464787.287457151,8486910.54490673,0.879564742429978,1528.0,1796.4093980390323,3295.667418798,0.017579424083769637,0.0060720000000000105,0.5632892592484589,0.5547602348709,0.5559743429496427,0.6796519014306588
MLK-USDT,2.389,0.62792,7457345.366462548,5400531.45330437,1.3808539827871378,1756.0,979.0796935264012,1164.979175482,0.02538408314350797,0.016467999999999972,0.8168317013921476,0.798997377736998,0.7962955363407836,0.8390056110590631
ETHO-USDT,0.1215,0.0382,7451981.554867284,98868895.26096176,0.0753723558374753,1756.0,638.6419008719764,14436.215986027999,0.001721640091116173,0.0009199999999999972,0.044981390281522385,0.04333936641065412,0.047090396567625425,0.054823564854826014
MAP-USDT,0.0428,0.018378,7436460.120989809,260601263.64203432,0.028535779209438672,1755.0,187.10963320132004,8582.777,0.0004780717948717948,4.4399999999999995e-05,0.023708314721886035,0.02213424432833471,0.021227128105940747,0.022649054129032165
FORM-USDT,0.139543,0.029326,7434719.442589531,109043682.72336638,0.068181111064001,1756.0,406.44056225908,13576.06154,0.0011541685649202734,0.00019500000000000002,0.030876835113695187,0.031542116488719484,0.03201788838232045,0.03731645900124088
FLY-USDT,0.028,0.0067,7350212.681173621,511782742.658264,0.014361978371907757,1756.0,1387.2551427739895,187507.68702540398,0.00035654897494305233,5.999999999999998e-05,0.007861078430267095,0.007781609827275047,0.007780394374015217,0.010704215823533713
NDAU-USDT,30.0,12.872,7346757.731883967,384811.77886809,19.091821340537418,1755.0,46.50422228000001,1.9709799999999995,0.2949960113960114,0.047599999999999906,23.58423868803495,23.447153707302668,24.03378332000718,24.62377762338276
BUX-USDT,0.65,0.3542,7265352.639666518,16468682.921809502,0.44116172945712623,1755.0,249.25956330529644,571.2994949800001,0.006133789173789172,0.005559999999999998,0.4612368179837119,0.4603231560358211,0.44774376213702466,0.4651454258288858
SOV-USDT,19.466,4.81,7252974.379908989,695714.51727835,10.425216377951664,1755.0,79.02102379099401,16.258627626,0.17433390313390312,0.024600000000000045,4.958335686344809,5.135346557128907,5.4307580732872305,6.261659986520034
ADX-USDT,0.95,0.3735,7121136.355349753,11647407.524247661,0.6113923927298772,1755.0,4025.1039974620007,9099.63038,0.006569686609686611,0.0034600000000000073,0.438072326136152,0.43410896495820955,0.4241317778271729,0.438038350676255
SURV-USDT,4.9995,0.01,6964253.669903924,16789790.03081799,0.4147909924496316,136.0,10913.897589926279,107124.42496342798,0.08434852941176471,0.00592,0.13006291063915132,0.19620938639035976,0.4147909924496316,0.4147909924496316
BAL-USDT,23.9,10.42,6913830.280773347,391720.2979787,17.649915810973088,1755.0,153.91092026,13.029360000000002,0.22290826210826212,0.05819999999999972,12.409418303076846,12.225567888713943,12.16195595475807,13.591922563821894
MATTER-USDT,0.6888,0.4038,6825678.5224283375,12998719.88921226,0.5251039010459039,1755.0,1227.1961995333127,2803.8973766120002,0.004367350427350428,0.002180000000000004,0.44058679108253845,0.43509561758564314,0.43308206562348905,0.4767529095505246
NIM-USDT,0.009686,0.00242,6666839.958223468,1323525499.6178582,0.0050371828575636705,1756.0,513.1652412978423,166285.46799046,7.695250569476082e-05,1.7839999999999958e-05,0.003013710531467892,0.0029420872843118158,0.0028138797144427272,0.0033842158911555893
WXT-USDT,0.0061,0.003136,6346712.207186618,1496734417.6298532,0.004240372996324173,1756.0,785.4364741173474,187231.207821218,7.115091116173121e-05,4.600000000000021e-05,0.004149391970969077,0.004114591313342438,0.004247402158013983,0.00436826133955782
MEM-USDT,0.2888,0.0633,6307897.381271692,36554203.95764236,0.17256284362206456,1756.0,277.128834683984,3712.331789472,0.0032863325740318913,0.0006400000000000045,0.07482757278120848,0.09625770709881407,0.0907890441194855,0.09754695290320013
TRVL-USDT,0.78,0.1419,6258163.091514152,15740766.0127976,0.39757678161444765,1336.0,727.2080823919998,4569.69696,0.003458982035928144,0.0007199999999999984,0.16631573344215694,0.1620446454724126,0.16554821538954964,0.25475787795173754
BOND-USDT,30.11,9.28,6168253.293160582,320611.76343853003,19.2390111548206,1755.0,269.86645617708007,27.599894138000003,0.24605128205128202,0.11999999999999958,9.916430416328572,9.902489115716275,10.089708643244656,12.025518072194188
CAS-USDT,0.02564,0.013,6166475.5052778125,361864031.57059944,0.017040863327900932,1756.0,7795.062750947785,596641.243722394,0.00031619020501138953,9.799999999999982e-05,0.013479450274098958,0.01356620340767348,0.01360437743110307,0.015122855758479258
UBXT-USDT,0.034223,0.014467,6064762.837684776,226491144.02938533,0.026777041829493888,1756.0,908.7223100071,62311.327260000005,0.0004236474943052391,0.00010359999999999988,0.01627660570743863,0.016744169059403007,0.01748344146912554,0.020510620146733282
KONO-USDT,0.6638,0.1255,6026719.253923218,19042063.60806413,0.31649506996557664,1756.0,978.3231281420565,6018.93911671,0.0076453872437357625,0.0030999999999999973,0.15281460344021888,0.14586933846077318,0.13993097484605327,0.2281394377717965
NGM-USDT,1.5311,0.6857,5994923.284085926,6532385.45675114,0.917723444793088,1755.0,1413.199594763096,1517.0116446920001,0.007833732193732193,0.0011800000000000033,0.9595017001077139,0.9350067927535298,0.9468692718666337,1.1055457578153487
TKY-USDT,0.00117,0.0003,5921199.261659844,7875706862.179434,0.0007518308343971653,1755.0,29.543677647745227,89737.367004894,1.4877492877492878e-05,1.1999999999999966e-06,0.0003435888550535239,0.0003442906398556653,0.00034527397965434105,0.00043668170365001826
LYM-USDT,0.024389,0.002393,5893786.062127879,594811722.8072116,0.00990865821257217,1756.0,217.64009489859637,59948.59517985999,0.00025936788154897497,6.039999999999995e-05,0.0036830953251198117,0.003588516757121059,0.0038305026362240686,0.003963847345936273
PERP-USDT,15.608,3.0,5848573.616056636,603404.00589055,9.692633060042189,1755.0,50.49649763216,8.472778360000001,0.12252421652421652,0.04060000000000006,6.359684001821307,6.331687458533637,5.942375001015955,7.570722881761719
ALPACA-USDT,0.88,0.2517,5789923.783545515,9432935.946046721,0.6137986960435189,1756.0,50.826500786,142.94048,0.006980011389521642,0.002200000000000013,0.36766905201903766,0.3632757521328444,0.35760140406581326,0.35216938183543983
NU-USDT,1.44,0.4001,5727629.820156826,7757830.12224864,0.7383030731403342,1528.0,288.7884357112008,597.7194099239999,0.008667277486910993,0.002400000000000002,0.49511337075430295,0.49461879773899253,0.4830927252513694,0.5098128207931647
TKO-USDT,1.9657,0.6375,5653806.912666541,4140865.1828174703,1.3653685070760153,1755.0,335.893182823786,466.883083128,0.016223361823361822,0.0033800000000000054,0.7628387829717598,0.7486936676261602,0.7535065819925099,0.7868196650411655
PUNDIX-USDT,1.59,0.641,5601426.023758674,5088590.71001872,1.1007814035289287,1756.0,544.781413762,701.55976,0.01328861047835991,0.012760000000000016,0.7865123929119933,0.7748381833941326,0.7538139032781115,0.7882370039916092
EOSC-USDT,0.025,0.007174,5460477.659069013,329940748.0649076,0.016549873548794888,1756.0,152.10529571952,18689.780359999997,0.00029686104783599085,6.379999999999963e-05,0.008763193914431606,0.008815783430604312,0.008976221339968627,0.010249090725573073
SHFT-USDT,0.7448,0.3511,5405669.0214149635,9433444.80220266,0.5730323476481007,1755.0,30.474333386,63.972699999999996,0.003656638176638175,0.0008399999999999963,0.4892330937633639,0.48515086514093936,0.4857396081630438,0.5542189546803684
PROM-USDT,19.649,8.1,5380233.865747863,374946.26185183995,14.349346594829804,1756.0,97.65223147999998,10.53216,0.1803621867881549,0.021999999999999888,9.59285258020104,9.515523713928287,9.439559353836922,11.195768801994035
REP-USDT,24.921,11.137,5370833.058537273,305174.48627548,17.599220446263125,1755.0,10236.278879128757,675.85023716,0.20354472934472945,0.6279999999999994,16.54514138566293,15.3659325524712,15.18003944290223,15.243409336531407
FORTH-USDT,17.396,4.455,5315366.039976472,508701.24576284,10.448895268588613,1756.0,29364.35319935026,3847.883628774,0.1266771070615034,0.4371200000000002,7.265704651699741,7.142531598791473,6.889342751320538,6.758901274978153
TRIBE-USDT,1.5217,0.6608,5314762.351344153,5132386.03025718,1.0355344122620165,1755.0,7402.618433768768,10948.222947733999,0.008569572649572654,0.007199999999999984,0.686441370037657,0.6882028716485549,0.6875447286198803,1.00434096634566
EFX-USDT,0.03498,0.01341,5312392.965612009,247620458.64454144,0.02145377241723769,1755.0,217.05762947479997,15467.263620000002,0.00039912820512820506,9.199999999999972e-05,0.014537574926007494,0.015233340915464508,0.015111474858746326,0.018268380394856853
FCON-USDT,0.019,0.001,5287658.924236022,943154721.1065173,0.005606353661711511,206.0,1168.9563366904763,306678.02833472996,0.0002928446601941748,5.36e-05,0.003984777758632576,0.003955113404631913,0.004812207561397884,0.005606353661711511
MHC-USDT,0.012,0.004623,5233253.167629188,641645255.3051343,0.008155991374299986,1756.0,1131.1778345122905,180374.38908285397,0.0001106645785876993,5.7999999999999716e-05,0.007091332688519931,0.006649258442524465,0.00628189168848418,0.007011223552992599
BONDLY-USDT,0.2099,0.0503,5174883.818489545,55617781.12572177,0.09304369418822961,1048.0,238.8974194536342,4131.278505264,0.0020298664122137405,0.0006000000000000005,0.06005252115013589,0.06167285008014416,0.05834139278547311,0.07005184222458859
ASTR-USDT,0.188,0.0831,5170998.059463009,43709757.44114316,0.1183030600530317,329.0,18200.79832017162,151783.24697046197,0.001830699088145897,0.0012999999999999984,0.1260106207966245,0.12313753799514082,0.11265683982297368,0.1183030600530317
XVS-USDT,28.707,6.64,5130705.30172885,286062.05011414,17.935637739020876,1755.0,32.344598579999996,4.11022,0.2280581196581197,0.03640000000000008,8.086389650599342,7.91992212316551,8.158247198011473,9.15870443905904
GAS-USDT,8.4193,3.6768,5056922.420861803,850342.78661712,5.9469222300097675,1756.0,13893.96133657861,2892.6507040819997,0.07821412300683371,0.13633999999999985,4.873993536077279,4.819481272877969,4.744701109550375,4.715441770450819
APL-USDT,0.00394,0.0018,4934513.470211733,1769074669.8293467,0.0027893189328677347,1756.0,87.438707914478,46607.827160126,3.9562642369020496e-05,1.2799999999999964e-05,0.0019217167064643269,0.001927081363958448,0.0019261680273720393,0.0029853207709001225
HBB-USDT,8.75,1.0,4918045.551097765,2127342.36678423,2.3118260736432688,134.0,8361.205940033115,4361.8715258600005,0.6909880597014926,0.90822,2.177468422336071,2.01576254944403,2.3118260736432688,2.3118260736432688
BURGER-USDT,4.33,1.4137,4828272.695817512,1593449.3269150401,3.030076083539585,1696.0,673.54325923,392.67497999999995,0.04627735849056603,0.017140000000000023,1.7807175048080814,1.8126036771121716,1.7422353453199675,1.9141362902917787
SKU-USDT,0.3199,0.0798,4797969.954514427,35651920.53218582,0.1345781624914966,1755.0,4788.5265395121805,50316.327949068,0.0028603988603988603,0.0007200000000000012,0.09284494151446936,0.0894842916561646,0.08723003998461706,0.09062192790388635
DMTR-USDT,2.0754,0.446,4739576.178232996,6117359.91820346,0.7747747789253685,1755.0,7028.290298554,14167.094699999998,0.007857264957264954,0.0022600000000000176,0.481930856447476,0.48451909555890216,0.48249485269246983,0.5195912184888505
KAT-USDT,0.005526,0.001584,4733416.165454596,1424664238.5103369,0.0033224784040371295,1755.0,10.29232246594,5639.88362,7.384216524216525e-05,4.99999999999997e-06,0.0019200699978864045,0.0018982670815152404,0.0018952612763795949,0.002308819055739799
XEC-USDT,0.0001289,6.382e-05,4647476.604225697,44635931159.82166,0.00010411962926426077,1242.0,1488.4753135480948,19231277.38657778,1.4866988727858291e-06,1.0360000000000003e-06,7.888519586145691e-05,7.749288232893577e-05,7.491339180738771e-05,8.156505985392269e-05
POWR-USDT,0.7689,0.4584,4626582.829535032,7684324.5653962,0.6020806110102779,690.0,1587.607519817347,2937.4981526300003,0.009471449275362321,0.007140000000000035,0.5526394899564975,0.5467863647835468,0.5405071938862497,0.5600531425769715
PCX-USDT,3.699,1.193,4620244.854071291,2127261.89365415,2.171921035136283,1756.0,490.3717086799999,303.00588000000005,0.042275626423690205,0.0031999999999999585,1.6437576861078522,1.6214012242106688,1.5674640600492236,1.5527532494317404
GSPI-USDT,8.577,2.12,4483672.723585153,922744.80435366,4.859060384225906,1756.0,4597.49634022217,1946.51139745,0.08807574031890661,0.025799999999999913,2.411839872790274,2.4223431534553304,2.43180641698821,2.6839900831167407
AERGO-USDT,0.48,0.1446,4422819.239673366,15635539.342660291,0.28286963070126175,1756.0,231.4579655519016,1209.588878676,0.0046633826879271065,0.002660000000000012,0.19107388982133397,0.19740309033091788,0.1895723230114429,0.19364692447594922
OOKI-USDT,0.0428,0.0093,4291591.221817218,203432343.77815515,0.021095913963893754,834.0,64036.370754254036,3075180.7108321697,0.0003842685851318945,0.0018440000000000006,0.01869861317377792,0.017243584917273805,0.016415391825216518,0.01560499846907125
GAFI-USDT,192.15,55.1,3978064.847062312,32004.51552798,124.29698689188038,1190.0,23.883054752638,0.420347994,2.6941453781512603,0.18939999999999912,60.53382520658637,60.63962648713092,62.547703949389955,79.74372190065797
BNT-USDT,5.4602,2.0801,3961850.064438492,1094998.61750512,3.6181324808110698,1755.0,1969.1510267859999,821.7710000000001,0.038438689458689466,0.008000000000000007,2.4716854342998493,2.474718181694603,2.4254330898623793,2.5202784097745483
PIVX-USDT,0.9824,0.2808,3738465.3989010775,5998126.104533469,0.6232722243161063,1756.0,9.77265768,32.62252,0.008289407744874716,0.001739999999999986,0.31883504607291757,0.32705287224971663,0.3261040782170145,0.4709089899841241
VSYS-USDT,0.0275,0.01106,3684024.304756549,181992081.56064433,0.020242772505071546,1756.0,45.0527986204,3579.49418,0.00028462414578587695,8.599999999999996e-05,0.012984055274172419,0.01308436742215553,0.012984068311882391,0.013803719111982716
GO-USDT,0.048287,0.016278,3666318.1709331986,100145985.67543888,0.0366097367378788,1756.0,61.19869240827431,3044.4896993200005,0.000490993735763098,0.00022900000000000004,0.021983233731640864,0.021390171452094063,0.02059595188073696,0.023433506048855614
BURP-USDT,0.2782,0.0202,3482155.2833766276,53630532.51682571,0.06492859794528719,1755.0,34.8744545339232,1407.070846926,0.0007249572649572649,0.00015999999999999971,0.02819793429628952,0.04199891562195709,0.039958200954677885,0.03981515570109788
MSWAP-USDT,0.00264,0.00109,3452722.6757132094,1710550858.922413,0.0020184858332059786,1756.0,347.663614610398,289443.2741838,3.24259681093394e-05,9.999999999999982e-06,0.0012891675387266307,0.0012648676301374052,0.0012518640051877722,0.0015079787014538428
ORC-USDT,2.4,0.2798,3439465.061398765,6378483.02370159,0.5392293196702371,1024.0,100.774479152,337.56542,0.0066760742187500005,0.0018199999999999883,0.29809340825718755,0.2945087879148237,0.2926058551790616,0.5578494129872764
JST-USDT,0.08299999,0.03496495,3387432.93316706,62094596.07631274,0.05455278151747678,1756.0,25946.209903933577,626839.620697372,0.0005326031890660592,0.00022193399999999864,0.042505883725938345,0.04247585607258836,0.04243610285046863,0.04260521951887048
GGG-USDT,7.15,1.4309,3364770.9943781937,854691.12294643,3.936826888734504,688.0,1123.3137158472432,774.569447376,0.056163808139534886,0.009880000000000022,1.5165061417834074,1.519736143927876,1.619427992837047,2.5903262444029
LOKI-USDT,0.81353,0.44255,3259248.8485997412,5204684.03628456,0.626214545566613,1756.0,302.83900186385046,638.6855671559999,0.008438656036446468,0.0030420000000000113,0.4781536869885753,0.48006835314666246,0.4868145693160725,0.5282583998897401
SUN-USDT,0.03525,0.01316,3246127.012151938,144724457.996067,0.02242970578089955,1756.0,23534.6738831848,1587645.0981800002,0.000258376993166287,0.00010599999999999984,0.0151300113271836,0.015089534408388132,0.015043000553319492,0.015578574557952453
COV-USDT,0.7947,0.3936,3191162.7707755715,5399916.5856028,0.5909651973669029,1754.0,1568.1500288523623,3885.925440336,0.007721379703534779,0.0039000000000000146,0.42940014626661516,0.4778714269042113,0.4714849602958538,0.49880084673068287
LOC-USDT,4.20274,2.01273,3167103.027535753,1042082.29435383,3.039206255298289,1756.0,332.508243141,136.8314,0.027741611617312072,0.008516000000000013,2.4252110101590865,2.4169156652684336,2.35402838033466,2.4670368478459
HEGIC-USDT,0.1411,0.037,3020343.2934230766,35901906.777427346,0.08412765684417801,1755.0,604.2069509844474,13672.009211268,0.0011699145299145296,0.0011999999999999997,0.0417890976533359,0.04144867017119752,0.041530004194469144,0.05282744811649484
NMR-USDT,47.84,19.075,2889541.0477612037,91272.72628864,31.65831859369848,1755.0,327.54303694,14.033100000000001,0.31844672364672366,0.1524000000000008,25.278540125329677,25.9509599580563,27.636511064889536,27.03253603844983
GRIN-USDT,0.8,0.180014,2788638.328238996,6839458.593982279,0.4077279348825343,1755.0,109.62142163485336,508.43889333199996,0.0075981703703703685,0.0003195999999999977,0.21549154102294657,0.21502581429420492,0.2195759592897947,0.23616544610993526
BNS-USDT,0.25,0.04685,2711397.8178555435,24654566.217090942,0.10997548259340126,1756.0,144.79738963236892,1778.604798046,0.0014054726651480639,0.0005108000000000002,0.07508750299621002,0.07558629005861005,0.07598853301511549,0.08349768800591971
SUSD-USDT,1.0975,0.981777,2326567.5616912236,2320827.6851193,1.0024732023875476,1756.0,43.93531971146,44.07946,0.0020812243735763136,0.0009159999999999835,0.9950322262219231,0.99627156981027,0.9975772740942127,1.0046712552097807
ERTHA-USDT,0.38,0.1753,2294794.783477083,9245899.88582865,0.24819593677348317,304.0,7997.193263071205,40340.179125740004,0.004687171052631579,0.0017399999999999972,0.19468601636331442,0.20828467106827228,0.2244176479604128,0.24819593677348317
WNXM-USDT,87.802,32.785,2161969.475391206,35349.742926499996,61.15941153762908,1753.0,281.16352846,8.31658,0.7565898459783229,0.2996000000000009,35.366498866522065,34.93070114926648,34.89382222047321,47.857921978378904
WEST-USDT,0.40699,0.15374,2102311.992049385,8430546.28546057,0.2493684182334731,1756.0,2329.4715335414,14989.0125,0.003130763097949886,0.0015540000000000055,0.16254140246019963,0.17014102023616764,0.17167554311140465,0.18602474034919483
ASD-USDT,0.4699,0.2391,2000922.5838280078,5663482.816138591,0.35330249049687296,1754.0,598.2638777943256,2394.873584858,0.0021349486887115156,0.0022799999999999986,0.24877713684219144,0.24812161378673714,0.2468324727051197,0.2849404229712346
ORBS-USDT,0.1316,0.0518,1775043.4647431513,20490260.48869333,0.0866286431899015,1756.0,11.387788378,174.53756,0.0010941913439635534,0.0003799999999999998,0.06511112654399683,0.06582765569048478,0.06277652655866676,0.07236587715418664
CTC-USDT,2.36,0.994,1731769.076926852,949022.3864521701,1.82479265152101,496.0,36.442682860000005,30.154220000000002,0.012133064516129038,0.004400000000000004,1.2825704253075985,1.2784171355728478,1.2486768157595338,1.82479265152101
DPI-USDT,370.0,130.84,1311461.8160099848,5059.019988,259.2323847545124,1756.0,0.5913147999999999,0.0032199999999999998,3.3120728929384966,0.006000000000000227,190.6672608534814,185.50624949894507,183.25046352168283,200.53910167459549
USDJ-USDT,0.9748,0.76,821929.2421614162,968954.1647942599,0.8482643163373349,1756.0,4251.457427090716,5188.19656,0.0036106495159453317,0.003574208000000012,0.8069806092328257,0.807668035705799,0.8071217187869133,0.810420374135405
CVX-USDT,50.0,14.0,358924.61740085157,12673.644663860001,28.320552368361433,16.0,11820.977919043959,443.54277026400007,3.1875,1.6,28.320552368361433,28.320552368361433,28.320552368361433,28.320552368361433
